weapon_type,concept,level,name,description
방패,요새,0,+0강 요새 흔적만 남은 방패,"요새의 힘이 방패에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,1,+1강 요새 깃든 방패,"요새의 힘이 방패에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,2,+2강 요새 뒤얽힌 방패,"요새의 힘이 방패에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,3,+3강 요새 잠식된 방패,"요새의 힘이 방패에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,4,+4강 요새 삼켜진 방패,"요새의 힘이 방패에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,5,+5강 요새 숨 쉬는 방패,"요새의 힘이 방패에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,6,+6강 요새 속삭이는 방패,"요새의 힘이 방패에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,7,+7강 요새 의지를 가진 방패,"요새의 힘이 방패에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,8,+8강 요새 시험하는 방패,"요새의 힘이 방패에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,9,+9강 요새 명령하는 방패,"요새의 힘이 방패에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,10,+10강 요새 주인이 된 방패,"요새의 힘이 방패에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,11,+11강 요새 굴복시킨 방패,"요새의 힘이 방패에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,12,+12강 요새 피를 요구하는 방패,"요새의 힘이 방패에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,13,+13강 요새 전장을 뒤덮는 방패,"요새의 힘이 방패에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,14,+14강 요새 영혼을 침식하는 방패,"요새의 힘이 방패에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,15,+15강 요새 재앙이 된 방패,"요새의 힘이 방패에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,16,+16강 요새 세계에 뿌리내린 방패,"요새의 힘이 방패에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,17,+17강 요새 질서를 뒤흔드는 방패,"요새의 힘이 방패에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,18,+18강 요새 세계를 삼키는 방패,"요새의 힘이 방패에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,19,+19강 요새 모든 것을 집어삼킨 방패,"요새의 힘이 방패에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,요새,20,+20강 요새 그 자체가 된 방패,"요새의 힘이 방패에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,0,+0강 심판 흔적만 남은 방패,"심판의 힘이 방패에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,1,+1강 심판 깃든 방패,"심판의 힘이 방패에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,2,+2강 심판 뒤얽힌 방패,"심판의 힘이 방패에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,3,+3강 심판 잠식된 방패,"심판의 힘이 방패에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,4,+4강 심판 삼켜진 방패,"심판의 힘이 방패에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,5,+5강 심판 숨 쉬는 방패,"심판의 힘이 방패에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,6,+6강 심판 속삭이는 방패,"심판의 힘이 방패에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,7,+7강 심판 의지를 가진 방패,"심판의 힘이 방패에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,8,+8강 심판 시험하는 방패,"심판의 힘이 방패에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,9,+9강 심판 명령하는 방패,"심판의 힘이 방패에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,10,+10강 심판 주인이 된 방패,"심판의 힘이 방패에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,11,+11강 심판 굴복시킨 방패,"심판의 힘이 방패에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,12,+12강 심판 피를 요구하는 방패,"심판의 힘이 방패에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,13,+13강 심판 전장을 뒤덮는 방패,"심판의 힘이 방패에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,14,+14강 심판 영혼을 침식하는 방패,"심판의 힘이 방패에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,15,+15강 심판 재앙이 된 방패,"심판의 힘이 방패에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,16,+16강 심판 세계에 뿌리내린 방패,"심판의 힘이 방패에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,17,+17강 심판 질서를 뒤흔드는 방패,"심판의 힘이 방패에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,18,+18강 심판 세계를 삼키는 방패,"심판의 힘이 방패에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,19,+19강 심판 모든 것을 집어삼킨 방패,"심판의 힘이 방패에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,심판,20,+20강 심판 그 자체가 된 방패,"심판의 힘이 방패에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,0,+0강 지배 흔적만 남은 방패,"지배의 힘이 방패에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,1,+1강 지배 깃든 방패,"지배의 힘이 방패에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,2,+2강 지배 뒤얽힌 방패,"지배의 힘이 방패에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,3,+3강 지배 잠식된 방패,"지배의 힘이 방패에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,4,+4강 지배 삼켜진 방패,"지배의 힘이 방패에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,5,+5강 지배 숨 쉬는 방패,"지배의 힘이 방패에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,6,+6강 지배 속삭이는 방패,"지배의 힘이 방패에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,7,+7강 지배 의지를 가진 방패,"지배의 힘이 방패에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,8,+8강 지배 시험하는 방패,"지배의 힘이 방패에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,9,+9강 지배 명령하는 방패,"지배의 힘이 방패에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,10,+10강 지배 주인이 된 방패,"지배의 힘이 방패에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,11,+11강 지배 굴복시킨 방패,"지배의 힘이 방패에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,12,+12강 지배 피를 요구하는 방패,"지배의 힘이 방패에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,13,+13강 지배 전장을 뒤덮는 방패,"지배의 힘이 방패에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,14,+14강 지배 영혼을 침식하는 방패,"지배의 힘이 방패에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,15,+15강 지배 재앙이 된 방패,"지배의 힘이 방패에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,16,+16강 지배 세계에 뿌리내린 방패,"지배의 힘이 방패에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,17,+17강 지배 질서를 뒤흔드는 방패,"지배의 힘이 방패에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,18,+18강 지배 세계를 삼키는 방패,"지배의 힘이 방패에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,19,+19강 지배 모든 것을 집어삼킨 방패,"지배의 힘이 방패에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,지배,20,+20강 지배 그 자체가 된 방패,"지배의 힘이 방패에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,0,+0강 침묵 흔적만 남은 방패,"침묵의 힘이 방패에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,1,+1강 침묵 깃든 방패,"침묵의 힘이 방패에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,2,+2강 침묵 뒤얽힌 방패,"침묵의 힘이 방패에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,3,+3강 침묵 잠식된 방패,"침묵의 힘이 방패에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,4,+4강 침묵 삼켜진 방패,"침묵의 힘이 방패에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,5,+5강 침묵 숨 쉬는 방패,"침묵의 힘이 방패에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,6,+6강 침묵 속삭이는 방패,"침묵의 힘이 방패에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,7,+7강 침묵 의지를 가진 방패,"침묵의 힘이 방패에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,8,+8강 침묵 시험하는 방패,"침묵의 힘이 방패에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,9,+9강 침묵 명령하는 방패,"침묵의 힘이 방패에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,10,+10강 침묵 주인이 된 방패,"침묵의 힘이 방패에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,11,+11강 침묵 굴복시킨 방패,"침묵의 힘이 방패에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,12,+12강 침묵 피를 요구하는 방패,"침묵의 힘이 방패에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,13,+13강 침묵 전장을 뒤덮는 방패,"침묵의 힘이 방패에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,14,+14강 침묵 영혼을 침식하는 방패,"침묵의 힘이 방패에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,15,+15강 침묵 재앙이 된 방패,"침묵의 힘이 방패에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,16,+16강 침묵 세계에 뿌리내린 방패,"침묵의 힘이 방패에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,17,+17강 침묵 질서를 뒤흔드는 방패,"침묵의 힘이 방패에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,18,+18강 침묵 세계를 삼키는 방패,"침묵의 힘이 방패에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,19,+19강 침묵 모든 것을 집어삼킨 방패,"침묵의 힘이 방패에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
방패,침묵,20,+20강 침묵 그 자체가 된 방패,"침묵의 힘이 방패에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
